index,code,year,period,id,Country,population,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling,polution
8808,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0302,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.588191803819864
8835,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0524,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.097125504622249
8837,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0518,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6619877279608434
8842,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0460C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.1066213026533003
8865,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0520,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6343993277602769
8866,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0524,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7017946829024715
8870,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0460C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6763402317350752
8873,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0504,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7990915257561348
8891,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0518,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.9532956660021688
8894,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0505B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.0025348490668
8895,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0460C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6847787628221877
8898,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0525,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.731968775614655
8903,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0505B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.769334774514755
8906,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0460C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6672594666203586
8908,EEA_3161-01-1,2008,2008-01--2008-12,FRGR1026,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8858315243894465
8909,EEA_3161-05-5,2008,2008-01--2008-12,FRGR1026,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.8280753263437175
8911,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0525,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6925915262126577
9007,EEA_3161-05-5,2009,2009-01--2009-12,ES030MSPF0311010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.948409361755615
9008,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF0311010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.9481381753132748
9011,EEA_3161-05-5,2009,2009-01--2009-12,ES030MSPF0419010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,2.258403293979772
9012,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF0419010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1.6348912112390943
9034,EEA_31615-01-7,2009,2009-01--2009-12,FRHR202A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.6896012282188015
9038,EEA_3161-01-1,2009,2009-01--2009-12,FRHR202B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5676786243053782
9051,EEA_3161-01-1,2009,2009-01--2009-12,FRHR233,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.40156886091881
9075,EEA_3161-02-2,2009,2009-01--2009-12,FRHR264A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.067530890654001
9076,EEA_3161-03-3,2009,2009-01--2009-12,FRHR233,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.3639998511834482
9077,EEA_3161-03-3,2009,2009-01--2009-12,FRHR265,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.2885844152180681
9090,EEA_3161-01-1,2009,2009-01--2009-12,FRHR167,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.239672590970304
9092,EEA_3161-03-3,2009,2009-01--2009-12,FRHR202B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5271911746058018
9093,EEA_3161-02-2,2009,2009-01--2009-12,FRHR202B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.7014809427313156
9101,EEA_3161-05-5,2009,2009-01--2009-12,FRHR167,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.082602789665941
9102,EEA_31615-01-7,2009,2009-01--2009-12,FRHR167,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.0941946770166755
9137,EEA_3161-01-1,2008,2008-01--2008-12,FRHR241,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.4054651081081644
9263,EEA_3161-02-2,2008,2008-01--2008-12,FRDR428B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.7753234684797077
9267,EEA_31615-01-7,2008,2008-01--2008-12,UKGB108048001270,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.7104897590947885
9291,EEA_3161-03-3,2008,2008-01--2008-12,BERW06_LE14R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004,0.475737161093496
9300,EEA_3161-01-1,2008,2008-01--2008-12,BERW06_MV31R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004,0.6440094559983971
9301,EEA_3161-03-3,2008,2008-01--2008-12,BERW06_MV31R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004,0.5903389605782633
9303,EEA_3161-03-3,2008,2008-01--2008-12,BERW06_AM17R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004,0.532861050626603
9335,EEA_3161-01-1,2008,2008-01--2008-12,BERW06_ML07R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004,0.7751878908961549
9374,EEA_3161-02-2,2009,2009-01--2009-12,FRFR177,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5313209522657557
9389,EEA_31615-01-7,2009,2009-01--2009-12,FRFR179,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6367450688866937
9393,EEA_3161-05-5,2009,2009-01--2009-12,FRFR178,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.439012063588712
9394,EEA_31615-01-7,2009,2009-01--2009-12,FRFR178,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6979804813207701
9408,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0543,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6984679998611049
9410,EEA_3161-02-2,2009,2009-01--2009-12,FRFR178,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.4119063188980191
9412,EEA_3161-05-5,2009,2009-01--2009-12,FRFR177,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5453197998051602
9415,EEA_3161-05-5,2009,2009-01--2009-12,FRFR178,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.2810214396036669
9418,EEA_3161-03-3,2009,2009-01--2009-12,FRAR49,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7644347505446334
9485,EEA_3161-02-2,2008,2008-01--2008-12,UKSC010610,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.7884119047857264
9514,EEA_3161-02-2,2008,2008-01--2008-12,UKSC020637,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.2270558881341254
9548,EEA_3161-02-2,2008,2008-01--2008-12,UKSC023032,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.258176858339448
9549,EEA_3161-02-2,2008,2008-01--2008-12,UKSC023346,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.035174075007654
9551,EEA_3161-02-2,2008,2008-01--2008-12,UKSC023265,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.4601022882646104
9600,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.6195090280717006
9602,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0475,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.431482808793347
9611,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0476,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5947071077466928
9614,EEA_3161-01-1,2009,2009-01--2009-12,FRGR1337,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6241544876444065
9622,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0455B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.984179860699424
9628,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0455B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6215050886998029
9641,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0475,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6727179169682463
9670,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0462B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.6886685981993752
9679,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.569094720569194
9680,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.608159095095654
9681,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0462B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.522425808171479
9688,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0456,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.86849866943543
9691,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0524,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.8528341858150712
9693,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.7559405633616632
9694,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.610549294620064
9702,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0476,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.8033520152638625
9703,EEA_3161-05-5,2009,2009-01--2009-12,FRGR1337,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.967837967512584
9717,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0126A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.097549105716685
9720,EEA_31615-01-7,2009,2009-06--2009-08,FI81_064_001,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0.5822156198526637
9729,EEA_3161-01-1,2008,2008-01--2008-12,FRFR157A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6931471805599453
9733,EEA_31615-01-7,2008,2008-01--2008-12,FRFR252A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7404982144398711
9735,EEA_3161-05-5,2008,2008-01--2008-12,FRFR186,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6479243708086192
9737,EEA_31615-01-7,2008,2007-12--2008-02,FI04_331_Y01,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0.3293037471426004
9741,EEA_3161-05-5,2008,2008-01--2008-12,FRHR93B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.9143546118074355
9744,EEA_3161-02-2,2008,2008-01--2008-12,FRHR95A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.711397924551032
9748,EEA_3161-02-2,2008,2008-01--2008-12,FRHR93B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.9101408443621843
9749,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0308,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.1186077078362586
9753,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0309A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.1822914533330646
9754,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0309A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6567456098876473
9758,EEA_3161-01-1,2008,2008-01--2008-12,FRCR156,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5629433881847001
9761,EEA_31615-01-7,2008,2008-01--2008-12,FRAR51,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.996136016802841
9765,EEA_3161-01-1,2008,2008-01--2008-12,FRHR93B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.412109650826833
9771,EEA_3161-03-3,2008,2008-01--2008-12,FRHR77,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.4957121890016072
9774,EEA_31615-01-7,2008,2008-01--2008-12,FRHR97,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.6036914330025205
9775,EEA_3161-02-2,2008,2008-01--2008-12,FRHR97,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.4612510801289336
9778,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0309A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8472964318147547
9780,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0007C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6656290048231642
9785,EEA_31615-01-7,2008,2008-01--2008-12,FRCR155,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.4210990881432326
9786,EEA_3161-02-2,2008,2008-01--2008-12,FRCR155,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.18979882642005
9792,EEA_31615-01-7,2008,2008-01--2008-12,FRFR157A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7631908331163828
9798,EEA_31615-01-7,2008,2007-12--2008-02,FI04_471_Y01,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0.418710334858185
9802,EEA_31615-01-7,2008,2007-12--2008-02,FI59_411_Y01,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0.2814124594381855
9810,EEA_3161-02-2,2008,2008-01--2008-12,FRAR51,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.9420541528196655
9813,EEA_3161-05-5,2008,2008-01--2008-12,FRAR37,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.785357352677344
9818,EEA_3161-01-1,2008,2008-01--2008-12,FRHR97,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.506817602368452
9819,EEA_3161-05-5,2008,2008-01--2008-12,FRHR97,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.4720178257730263
9822,EEA_3161-03-3,2008,2008-01--2008-12,FRCR155,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.529756694896824
9836,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0362,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5738004229273791
9840,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0418,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8435823951582331
9843,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0381,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.2713688014874849
9875,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0525,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.848084665668406
9880,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0530,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.6924951487700464
9881,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0530,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.940041533798485
9886,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0007F,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.705969164607845
9888,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0543,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.7645389976259245
9893,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0544,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.9551229080182456
9901,EEA_3161-02-2,2006,2006-01--2006-12,UKSC023346,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.1550360020995321
9907,EEA_3161-02-2,2009,2009-01--2009-12,UKSC006806,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.056643803845608
9923,EEA_31615-01-7,2009,2009-01--2009-12,UKSC005266,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.315952365688643
9934,EEA_3161-02-2,2009,2009-01--2009-12,UKSC006586,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.1226600127358875
9982,EEA_31615-01-7,2009,2009-01--2009-12,FRHR203,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.4686666608777517
9992,EEA_3161-01-1,2009,2009-01--2009-12,FRHR228A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5495654520819212
10007,EEA_3161-02-2,2009,2009-01--2009-12,FRHR205,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.164871251827006
10027,EEA_3161-02-2,2009,2009-01--2009-12,FRHR180,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.032002651628169
10031,EEA_3161-05-5,2009,2009-01--2009-12,FRHR200,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.597166930953002
10032,EEA_31615-01-7,2009,2009-01--2009-12,FRHR200,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.86240586178413
10052,EEA_31615-01-7,2009,2009-01--2009-12,FRHR183-H0182000,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.2632526135951503
10064,EEA_3161-01-1,2009,2009-01--2009-12,ES064MSPF000206680,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.5108456235659934
10169,EEA_3161-03-3,2009,2009-01--2009-12,FRHR216C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.4571317661201748
10171,EEA_31615-01-7,2009,2009-01--2009-12,FRHR216A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.8355099714805845
10191,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0248,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.569522553483201
10193,EEA_3161-02-2,2010,2010-01--2010-12,ES030MSPF0732010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.9807667510585198
10194,EEA_31615-01-7,2010,2010-01--2010-12,ES030MSPF0727010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.2876570721392756
10224,EEA_31615-01-7,2009,2009-01--2009-12,ES030MSPF1005021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1.844510034613584
10225,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF1005021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1.5287916893484352
10241,EEA_3161-03-3,2009,2009-01--2009-12,ES030MSPF1020010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.1059803235372319
10249,EEA_3161-05-5,2009,2009-01--2009-12,ES030MSPF1005021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1.7450172066759233
10273,EEA_3161-01-1,2009,2009-01--2009-12,ES030MSPF1005021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1.0986122886681098
10298,EEA_3161-05-5,2009,2009-01--2009-12,FRFR348,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5802623167496095
10412,EEA_3161-02-2,2009,2009-01--2009-12,ES080MSPF15-17,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1.7782013046292042
